기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
202306,아메리카,미국,상용,243.0,136.0,78.7
202306,아메리카,미국,공용,2896.0,1653.0,75.2
202306,아메리카,미국,유학연수,304.0,102.0,198.0
202306,아메리카,미국,기타,14822.0,11682.0,26.9
202306,아메리카,미국,전체,121378.0,55444.0,118.9
202306,아메리카,캐나다,관광,11897.0,4482.0,165.4
202306,아메리카,캐나다,상용,28.0,21.0,33.3
202306,아메리카,캐나다,공용,33.0,9.0,266.7
202306,아메리카,캐나다,유학연수,26.0,15.0,73.3
202306,아메리카,캐나다,기타,3245.0,2704.0,20.0
202306,아메리카,캐나다,전체,15229.0,7231.0,110.6
202306,아메리카,브라질,관광,988.0,552.0,79.0
202306,아메리카,브라질,상용,29.0,10.0,190.0
202306,아메리카,브라질,공용,7.0,3.0,133.3
202306,아메리카,브라질,유학연수,17.0,14.0,21.4
202306,아메리카,브라질,기타,423.0,137.0,208.8
202306,아메리카,브라질,전체,1464.0,716.0,104.5
202306,아메리카,멕시코,관광,1320.0,403.0,227.5
202306,아메리카,멕시코,상용,6.0,2.0,200.0
202306,아메리카,멕시코,공용,3.0,3.0,0.0
202306,아메리카,멕시코,유학연수,58.0,12.0,383.3
202306,아메리카,멕시코,기타,175.0,129.0,35.7
202306,아메리카,멕시코,전체,1562.0,549.0,184.5
202306,아메리카,기타,관광,2191.0,709.0,209.0
202306,아메리카,기타,상용,18.0,21.0,-14.3
202306,아메리카,기타,공용,31.0,14.0,121.4
202306,아메리카,기타,유학연수,50.0,18.0,177.8
202306,아메리카,기타,기타,1110.0,163.0,581.0
202306,아메리카,기타,전체,3400.0,925.0,267.6
202306,유럽,연도대륙,관광,52314.0,20164.0,159.4
202306,유럽,연도대륙,상용,688.0,404.0,70.3
202306,유럽,연도대륙,공용,179.0,84.0,113.1
202306,유럽,연도대륙,유학연수,1017.0,391.0,160.1
202306,유럽,연도대륙,기타,16045.0,9518.0,68.6
202306,유럽,연도대륙,전체,70243.0,30561.0,129.8
202306,유럽,러시아,관광,8303.0,1948.0,326.2
202306,유럽,러시아,상용,71.0,42.0,69.0
202306,유럽,러시아,공용,7.0,9.0,-22.2
202306,유럽,러시아,유학연수,108.0,63.0,71.4
202306,유럽,러시아,기타,5866.0,2338.0,150.9
202306,유럽,러시아,전체,14355.0,4400.0,226.3
202306,유럽,영국,관광,7608.0,2899.0,162.4
202306,유럽,영국,상용,67.0,49.0,36.7
202306,유럽,영국,공용,16.0,11.0,45.5
202306,유럽,영국,유학연수,42.0,15.0,180.0
202306,유럽,영국,기타,822.0,521.0,57.8
202306,유럽,영국,전체,8555.0,3495.0,144.8
202306,유럽,독일,관광,7217.0,3299.0,118.8
202306,유럽,독일,상용,155.0,81.0,91.4
202306,유럽,독일,공용,18.0,10.0,80.0
202306,유럽,독일,유학연수,157.0,67.0,134.3
202306,유럽,독일,기타,1515.0,1543.0,-1.8
202306,유럽,독일,전체,9062.0,5000.0,81.2
202306,유럽,프랑스,관광,7695.0,3027.0,154.2
202306,유럽,프랑스,상용,143.0,76.0,88.2
202306,유럽,프랑스,공용,40.0,10.0,300.0
202306,유럽,프랑스,유학연수,336.0,95.0,253.7
202306,유럽,프랑스,기타,952.0,983.0,-3.2
202306,유럽,프랑스,전체,9166.0,4191.0,118.7
202306,유럽,이탈리아,관광,2606.0,1088.0,139.5
202306,유럽,이탈리아,상용,29.0,29.0,0.0
202306,유럽,이탈리아,공용,2.0,4.0,-50.0
202306,유럽,이탈리아,유학연수,45.0,25.0,80.0
202306,유럽,이탈리아,기타,1213.0,193.0,528.5
202306,유럽,이탈리아,전체,3895.0,1339.0,190.9
202306,유럽,네덜란드,관광,2354.0,1060.0,122.1
202306,유럽,네덜란드,상용,5.0,9.0,-44.4
202306,유럽,네덜란드,공용,5.0,3.0,66.7
202306,유럽,네덜란드,유학연수,36.0,13.0,176.9
202306,유럽,네덜란드,기타,1069.0,926.0,15.4
202306,유럽,네덜란드,전체,3469.0,2011.0,72.5
202306,유럽,우크라이나,관광,379.0,384.0,-1.3
202306,유럽,우크라이나,상용,52.0,12.0,333.3
202306,유럽,우크라이나,공용,10.0,3.0,233.3
202306,유럽,우크라이나,유학연수,10.0,10.0,0.0
202306,유럽,우크라이나,기타,1045.0,687.0,52.1
202306,유럽,우크라이나,전체,1496.0,1096.0,36.5
202306,유럽,스페인,관광,2091.0,747.0,179.9
202306,유럽,스페인,상용,11.0,7.0,57.1
202306,유럽,스페인,공용,9.0,5.0,80.0
202306,유럽,스페인,유학연수,42.0,22.0,90.9
202306,유럽,스페인,기타,211.0,120.0,75.8
202306,유럽,스페인,전체,2364.0,901.0,162.4
202306,유럽,루마니아,관광,513.0,225.0,128.0
202306,유럽,루마니아,상용,6.0,11.0,-45.5
202306,유럽,루마니아,공용,0.0,1.0,-100.0
202306,유럽,루마니아,유학연수,4.0,0.0,0
202306,유럽,루마니아,기타,335.0,188.0,78.2
202306,유럽,루마니아,전체,858.0,425.0,101.9
202306,유럽,노르웨이,관광,1082.0,417.0,159.5
202306,유럽,노르웨이,상용,21.0,8.0,162.5
202306,유럽,노르웨이,공용,2.0,0.0,0
202306,유럽,노르웨이,유학연수,7.0,6.0,16.7
202306,유럽,노르웨이,기타,48.0,41.0,17.1
202306,유럽,노르웨이,전체,1160.0,472.0,145.8
202306,유럽,스웨덴,관광,1823.0,729.0,150.1
202306,유럽,스웨덴,상용,13.0,7.0,85.7
202306,유럽,스웨덴,공용,1.0,2.0,-50.0
202306,유럽,스웨덴,유학연수,14.0,8.0,75.0
202306,유럽,스웨덴,기타,48.0,39.0,23.1
202306,유럽,스웨덴,전체,1899.0,785.0,141.9
202306,유럽,폴란드,관광,1707.0,598.0,185.5
202306,유럽,폴란드,상용,9.0,14.0,-35.7
202306,유럽,폴란드,공용,4.0,4.0,0.0
202306,유럽,폴란드,유학연수,30.0,11.0,172.7
202306,유럽,폴란드,기타,677.0,374.0,81.0
202306,유럽,폴란드,전체,2427.0,1001.0,142.5
202306,유럽,스위스,관광,1221.0,493.0,147.7
202306,유럽,스위스,상용,1.0,5.0,-80.0
202306,유럽,스위스,공용,0.0,0.0,0
202306,유럽,스위스,유학연수,23.0,9.0,155.6
202306,유럽,스위스,기타,89.0,45.0,97.8
202306,유럽,스위스,전체,1334.0,552.0,141.7
202306,유럽,포르투갈,관광,610.0,198.0,208.1
202306,유럽,포르투갈,상용,5.0,4.0,25.0
202306,유럽,포르투갈,공용,2.0,2.0,0.0
202306,유럽,포르투갈,유학연수,5.0,3.0,66.7
202306,유럽,포르투갈,기타,135.0,100.0,35.0
202306,유럽,포르투갈,전체,757.0,307.0,146.6
202306,유럽,오스트리아,관광,672.0,308.0,118.2
202306,유럽,오스트리아,상용,12.0,4.0,200.0
202306,유럽,오스트리아,공용,6.0,0.0,0
202306,유럽,오스트리아,유학연수,13.0,4.0,225.0
202306,유럽,오스트리아,기타,175.0,121.0,44.6
202306,유럽,오스트리아,전체,878.0,437.0,100.9
202306,유럽,핀란드,관광,781.0,333.0,134.5
202306,유럽,핀란드,상용,5.0,6.0,-16.7
202306,유럽,핀란드,공용,1.0,4.0,-75.0
202306,유럽,핀란드,유학연수,34.0,13.0,161.5
202306,유럽,핀란드,기타,293.0,149.0,96.6
202306,유럽,핀란드,전체,1114.0,505.0,120.6
202306,유럽,벨기에,관광,911.0,418.0,117.9
202306,유럽,벨기에,상용,13.0,8.0,62.5
202306,유럽,벨기에,공용,6.0,1.0,500.0
202306,유럽,벨기에,유학연수,19.0,3.0,533.3
202306,유럽,벨기에,기타,148.0,133.0,11.3
202306,유럽,벨기에,전체,1097.0,563.0,94.8
202306,유럽,크로아티아,관광,138.0,98.0,40.8
202306,유럽,크로아티아,상용,7.0,1.0,600.0
202306,유럽,크로아티아,공용,0.0,0.0,0
202306,유럽,크로아티아,유학연수,3.0,0.0,0
202306,유럽,크로아티아,기타,167.0,47.0,255.3
202306,유럽,크로아티아,전체,315.0,146.0,115.8
202306,유럽,그리스,관광,395.0,297.0,33.0
202306,유럽,그리스,상용,8.0,2.0,300.0
202306,유럽,그리스,공용,0.0,0.0,0
202306,유럽,그리스,유학연수,6.0,2.0,200.0
202306,유럽,그리스,기타,147.0,104.0,41.3
202306,유럽,그리스,전체,556.0,405.0,37.3
202306,유럽,불가리아,관광,216.0,72.0,200.0
202306,유럽,불가리아,상용,0.0,2.0,-100.0
202306,유럽,불가리아,공용,1.0,0.0,0
202306,유럽,불가리아,유학연수,4.0,0.0,0
202306,유럽,불가리아,기타,155.0,211.0,-26.5
202306,유럽,불가리아,전체,376.0,285.0,31.9
202306,유럽,덴마크,관광,817.0,394.0,107.4
202306,유럽,덴마크,상용,16.0,5.0,220.0
202306,유럽,덴마크,공용,1.0,1.0,0.0
202306,유럽,덴마크,유학연수,8.0,0.0,0
202306,유럽,덴마크,기타,95.0,53.0,79.2
202306,유럽,덴마크,전체,937.0,453.0,106.8
202306,유럽,아일랜드,관광,729.0,284.0,156.7
202306,유럽,아일랜드,상용,6.0,5.0,20.0
202306,유럽,아일랜드,공용,2.0,1.0,100.0
202306,유럽,아일랜드,유학연수,7.0,0.0,0
202306,유럽,아일랜드,기타,59.0,66.0,-10.6
202306,유럽,아일랜드,전체,803.0,356.0,125.6
202306,유럽,기타,관광,2446.0,848.0,188.4
202306,유럽,기타,상용,33.0,17.0,94.1
202306,유럽,기타,공용,46.0,13.0,253.8
202306,유럽,기타,유학연수,64.0,22.0,190.9
202306,유럽,기타,기타,781.0,536.0,45.7
202306,유럽,기타,전체,3370.0,1436.0,134.7
202306,오세아니아,연도대륙,관광,18731.0,4098.0,357.1
202306,오세아니아,연도대륙,상용,68.0,108.0,-37.0
202306,오세아니아,연도대륙,공용,44.0,26.0,69.2
202306,오세아니아,연도대륙,유학연수,23.0,8.0,187.5
202306,오세아니아,연도대륙,기타,2019.0,920.0,119.5
202306,오세아니아,연도대륙,전체,20885.0,5160.0,304.7
202306,오세아니아,호주,관광,15587.0,3351.0,365.1
202306,오세아니아,호주,상용,51.0,90.0,-43.3
202306,오세아니아,호주,공용,30.0,23.0,30.4
202306,오세아니아,호주,유학연수,19.0,8.0,137.5
202306,오세아니아,호주,기타,1407.0,675.0,108.4
202306,오세아니아,호주,전체,17094.0,4147.0,312.2
202306,오세아니아,뉴질랜드,관광,3038.0,714.0,325.5
202306,오세아니아,뉴질랜드,상용,16.0,18.0,-11.1
202306,오세아니아,뉴질랜드,공용,4.0,1.0,300.0
202306,오세아니아,뉴질랜드,유학연수,1.0,0.0,0
202306,오세아니아,뉴질랜드,기타,554.0,234.0,136.8
202306,오세아니아,뉴질랜드,전체,3613.0,967.0,273.6
202306,오세아니아,기타,관광,106.0,33.0,221.2
202306,오세아니아,기타,상용,1.0,0.0,0
202306,오세아니아,기타,공용,10.0,2.0,400.0
202306,오세아니아,기타,유학연수,3.0,0.0,0
202306,오세아니아,기타,기타,58.0,11.0,427.3
202306,오세아니아,기타,전체,178.0,46.0,287.0
202306,아프리카,연도대륙,관광,1770.0,755.0,134.4
202306,아프리카,연도대륙,상용,250.0,209.0,19.6
202306,아프리카,연도대륙,공용,53.0,42.0,26.2
202306,아프리카,연도대륙,유학연수,100.0,69.0,44.9
202306,아프리카,연도대륙,기타,2384.0,957.0,149.1
202306,아프리카,연도대륙,전체,4557.0,2032.0,124.3
202306,아프리카,남아프리카공화국,관광,522.0,156.0,234.6
202306,아프리카,남아프리카공화국,상용,3.0,0.0,0
202306,아프리카,남아프리카공화국,공용,2.0,0.0,0
202306,아프리카,남아프리카공화국,유학연수,2.0,2.0,0.0
202306,아프리카,남아프리카공화국,기타,463.0,149.0,210.7
202306,아프리카,남아프리카공화국,전체,992.0,307.0,223.1
202306,아프리카,기타,관광,1248.0,599.0,108.3
202306,아프리카,기타,상용,247.0,209.0,18.2
202306,아프리카,기타,공용,51.0,42.0,21.4
202306,아프리카,기타,유학연수,98.0,67.0,46.3
202306,아프리카,기타,기타,1921.0,808.0,137.7
202306,아프리카,기타,전체,3565.0,1725.0,106.7
202306,기타,연도대륙,관광,10.0,4.0,150.0
202306,기타,연도대륙,상용,1.0,0.0,0
202306,기타,연도대륙,공용,0.0,0.0,0
202306,기타,연도대륙,유학연수,0.0,0.0,0
202306,기타,연도대륙,기타,3.0,0.0,0
202306,기타,연도대륙,전체,14.0,4.0,250.0
202306,기타,기타,관광,10.0,4.0,150.0
202306,기타,기타,상용,1.0,0.0,0
202306,기타,기타,공용,0.0,0.0,0
202306,기타,기타,유학연수,0.0,0.0,0
202306,기타,기타,기타,3.0,0.0,0
202306,기타,기타,전체,14.0,4.0,250.0
202306,교포,연도대륙,관광,0.0,0.0,0
202306,교포,연도대륙,상용,0.0,0.0,0
202306,교포,연도대륙,공용,0.0,0.0,0
202306,교포,연도대륙,유학연수,0.0,0.0,0
202306,교포,연도대륙,기타,3601.0,2445.0,47.3
202306,교포,연도대륙,전체,3601.0,2445.0,47.3
202306,교포,교포,관광,0.0,0.0,0
202306,교포,교포,상용,0.0,0.0,0
202306,교포,교포,공용,0.0,0.0,0
202306,교포,교포,유학연수,0.0,0.0,0
202306,교포,교포,기타,3601.0,2445.0,47.3
202306,교포,교포,전체,3601.0,2445.0,47.3
202307,대륙전체,연도,관광,853340.0,153171.0,457.1
202307,대륙전체,연도,상용,10328.0,8265.0,25.0
202307,대륙전체,연도,공용,6730.0,3986.0,68.8
202307,대륙전체,연도,유학연수,18504.0,10235.0,80.8
202307,대륙전체,연도,기타,143286.0,88329.0,62.2
202307,대륙전체,연도,전체,1032188.0,263986.0,291.0
202307,아시아,연도대륙,관광,644804.0,75746.0,751.3
202307,아시아,연도대륙,상용,8911.0,7251.0,22.9
202307,아시아,연도대륙,공용,2320.0,1040.0,123.1
202307,아시아,연도대륙,유학연수,16670.0,9358.0,78.1
202307,아시아,연도대륙,기타,98321.0,55786.0,76.2
202307,아시아,연도대륙,전체,771026.0,149181.0,416.8
202307,아시아,중국,관광,179763.0,5960.0,2_916.2
202307,아시아,중국,상용,2801.0,759.0,269.0
202307,아시아,중국,공용,221.0,19.0,1_063.2
202307,아시아,중국,유학연수,7691.0,1614.0,376.5
202307,아시아,중국,기타,34329.0,9555.0,259.3
202307,아시아,중국,전체,224805.0,17907.0,1_155.4
202307,아시아,일본,관광,206914.0,7737.0,2_574.3
202307,아시아,일본,상용,1218.0,2131.0,-42.8
202307,아시아,일본,공용,169.0,41.0,312.2
202307,아시아,일본,유학연수,796.0,351.0,126.8
202307,아시아,일본,기타,2371.0,1529.0,55.1
202307,아시아,일본,전체,211468.0,11789.0,1_693.8
202307,아시아,대만,관광,102600.0,943.0,10_780.2
202307,아시아,대만,상용,192.0,474.0,-59.5
202307,아시아,대만,공용,13.0,12.0,8.3
202307,아시아,대만,유학연수,252.0,50.0,404.0
202307,아시아,대만,기타,509.0,277.0,83.8
202307,아시아,대만,전체,103566.0,1756.0,5_797.8
202307,아시아,홍콩,관광,38973.0,1084.0,3_495.3
202307,아시아,홍콩,상용,44.0,61.0,-27.9
202307,아시아,홍콩,공용,2.0,3.0,-33.3
202307,아시아,홍콩,유학연수,155.0,31.0,400.0
202307,아시아,홍콩,기타,353.0,58.0,508.6
202307,아시아,홍콩,전체,39527.0,1237.0,3_095.4
202307,아시아,마카오,관광,3495.0,10.0,34_850.0
202307,아시아,마카오,상용,6.0,4.0,50.0
202307,아시아,마카오,공용,0.0,0.0,0
202307,아시아,마카오,유학연수,11.0,0.0,0
202307,아시아,마카오,기타,22.0,2.0,1_000.0
202307,아시아,마카오,전체,3534.0,16.0,21_987.5
202307,아시아,필리핀,관광,11497.0,8185.0,40.5
202307,아시아,필리핀,상용,416.0,245.0,69.8
202307,아시아,필리핀,공용,194.0,98.0,98.0
202307,아시아,필리핀,유학연수,129.0,44.0,193.2
202307,아시아,필리핀,기타,13979.0,9574.0,46.0
202307,아시아,필리핀,전체,26215.0,18146.0,44.5
202307,아시아,인도네시아,관광,11258.0,4007.0,181.0
202307,아시아,인도네시아,상용,141.0,44.0,220.5
202307,아시아,인도네시아,공용,304.0,251.0,21.1
202307,아시아,인도네시아,유학연수,264.0,157.0,68.2
202307,아시아,인도네시아,기타,5967.0,4539.0,31.5
202307,아시아,인도네시아,전체,17934.0,8998.0,99.3
202307,아시아,태국,관광,16277.0,14375.0,13.2
202307,아시아,태국,상용,73.0,57.0,28.1
202307,아시아,태국,공용,419.0,72.0,481.9
202307,아시아,태국,유학연수,127.0,59.0,115.3
202307,아시아,태국,기타,3288.0,2245.0,46.5
202307,아시아,태국,전체,20184.0,16808.0,20.1
202307,아시아,베트남,관광,23431.0,7224.0,224.3
202307,아시아,베트남,상용,544.0,708.0,-23.2
202307,아시아,베트남,공용,199.0,80.0,148.8
202307,아시아,베트남,유학연수,4317.0,5003.0,-13.7
202307,아시아,베트남,기타,9911.0,5852.0,69.4
202307,아시아,베트남,전체,38402.0,18867.0,103.5
202307,아시아,인도,관광,3938.0,2695.0,46.1
202307,아시아,인도,상용,1757.0,1439.0,22.1
202307,아시아,인도,공용,72.0,37.0,94.6
202307,아시아,인도,유학연수,141.0,87.0,62.1
202307,아시아,인도,기타,5144.0,2398.0,114.5
202307,아시아,인도,전체,11052.0,6656.0,66.0
202307,아시아,말레이시아,관광,9295.0,2915.0,218.9
202307,아시아,말레이시아,상용,73.0,57.0,28.1
202307,아시아,말레이시아,공용,11.0,3.0,266.7
202307,아시아,말레이시아,유학연수,128.0,52.0,146.2
202307,아시아,말레이시아,기타,1849.0,772.0,139.5
202307,아시아,말레이시아,전체,11356.0,3799.0,198.9
202307,아시아,싱가포르,관광,11547.0,6747.0,71.1
202307,아시아,싱가포르,상용,131.0,237.0,-44.7
202307,아시아,싱가포르,공용,35.0,13.0,169.2
202307,아시아,싱가포르,유학연수,48.0,15.0,220.0
202307,아시아,싱가포르,기타,1587.0,820.0,93.5
202307,아시아,싱가포르,전체,13348.0,7832.0,70.4
202307,아시아,몽골,관광,8958.0,4079.0,119.6
202307,아시아,몽골,상용,43.0,43.0,0.0
202307,아시아,몽골,공용,130.0,132.0,-1.5
202307,아시아,몽골,유학연수,1094.0,872.0,25.5
202307,아시아,몽골,기타,889.0,766.0,16.1
202307,아시아,몽골,전체,11114.0,5892.0,88.6
202307,아시아,우즈베키스탄,관광,1221.0,803.0,52.1
202307,아시아,우즈베키스탄,상용,348.0,64.0,443.8
202307,아시아,우즈베키스탄,공용,3.0,30.0,-90.0
202307,아시아,우즈베키스탄,유학연수,528.0,504.0,4.8
202307,아시아,우즈베키스탄,기타,2555.0,2596.0,-1.6
202307,아시아,우즈베키스탄,전체,4655.0,3997.0,16.5
202307,아시아,미얀마,관광,825.0,1620.0,-49.1
202307,아시아,미얀마,상용,54.0,47.0,14.9
202307,아시아,미얀마,공용,32.0,5.0,540.0
202307,아시아,미얀마,유학연수,113.0,94.0,20.2
202307,아시아,미얀마,기타,3967.0,4888.0,-18.8
202307,아시아,미얀마,전체,4991.0,6654.0,-25.0
202307,아시아,GCC,관광,3803.0,1582.0,140.4
202307,아시아,GCC,상용,17.0,36.0,-52.8
202307,아시아,GCC,공용,31.0,28.0,10.7
202307,아시아,GCC,유학연수,55.0,32.0,71.9
202307,아시아,GCC,기타,221.0,149.0,48.3
202307,아시아,GCC,전체,4127.0,1827.0,125.9
202307,아시아,카자흐스탄,관광,3543.0,3049.0,16.2
202307,아시아,카자흐스탄,상용,11.0,5.0,120.0
202307,아시아,카자흐스탄,공용,5.0,2.0,150.0
202307,아시아,카자흐스탄,유학연수,113.0,61.0,85.2
202307,아시아,카자흐스탄,기타,1214.0,1202.0,1.0
202307,아시아,카자흐스탄,전체,4886.0,4319.0,13.1
202307,아시아,튀르키예,관광,1715.0,695.0,146.8
202307,아시아,튀르키예,상용,13.0,13.0,0.0
202307,아시아,튀르키예,공용,27.0,2.0,1_250.0
202307,아시아,튀르키예,유학연수,56.0,37.0,51.4
202307,아시아,튀르키예,기타,1201.0,835.0,43.8
202307,아시아,튀르키예,전체,3012.0,1582.0,90.4
202307,아시아,캄보디아,관광,1117.0,357.0,212.9
202307,아시아,캄보디아,상용,5.0,10.0,-50.0
202307,아시아,캄보디아,공용,46.0,48.0,-4.2
202307,아시아,캄보디아,유학연수,64.0,26.0,146.2
202307,아시아,캄보디아,기타,1913.0,1541.0,24.1
202307,아시아,캄보디아,전체,3145.0,1982.0,58.7
202307,아시아,스리랑카,관광,353.0,140.0,152.1
202307,아시아,스리랑카,상용,14.0,17.0,-17.6
202307,아시아,스리랑카,공용,0.0,6.0,-100.0
202307,아시아,스리랑카,유학연수,14.0,14.0,0.0
202307,아시아,스리랑카,기타,1216.0,1243.0,-2.2
202307,아시아,스리랑카,전체,1597.0,1420.0,12.5
202307,아시아,방글라데시,관광,720.0,214.0,236.4
202307,아시아,방글라데시,상용,56.0,56.0,0.0
202307,아시아,방글라데시,공용,136.0,20.0,580.0
202307,아시아,방글라데시,유학연수,141.0,62.0,127.4
202307,아시아,방글라데시,기타,1087.0,962.0,13.0
202307,아시아,방글라데시,전체,2140.0,1314.0,62.9
202307,아시아,파키스탄,관광,220.0,165.0,33.3
202307,아시아,파키스탄,상용,113.0,151.0,-25.2
202307,아시아,파키스탄,공용,11.0,7.0,57.1
202307,아시아,파키스탄,유학연수,119.0,68.0,75.0
202307,아시아,파키스탄,기타,494.0,409.0,20.8
202307,아시아,파키스탄,전체,957.0,800.0,19.6
202307,아시아,이스라엘,관광,1088.0,435.0,150.1
202307,아시아,이스라엘,상용,7.0,6.0,16.7
202307,아시아,이스라엘,공용,0.0,0.0,0
202307,아시아,이스라엘,유학연수,4.0,2.0,100.0
202307,아시아,이스라엘,기타,52.0,32.0,62.5
202307,아시아,이스라엘,전체,1151.0,475.0,142.3
202307,아시아,이란,관광,144.0,60.0,140.0
202307,아시아,이란,상용,44.0,48.0,-8.3
202307,아시아,이란,공용,2.0,2.0,0.0
202307,아시아,이란,유학연수,25.0,22.0,13.6
202307,아시아,이란,기타,54.0,51.0,5.9
202307,아시아,이란,전체,269.0,183.0,47.0
202307,아시아,기타,관광,2109.0,665.0,217.1
202307,아시아,기타,상용,790.0,539.0,46.6
202307,아시아,기타,공용,258.0,129.0,100.0
202307,아시아,기타,유학연수,285.0,101.0,182.2
202307,아시아,기타,기타,4149.0,3491.0,18.8
202307,아시아,기타,전체,7591.0,4925.0,54.1
202307,아메리카,연도대륙,관광,107663.0,45087.0,138.8
202307,아메리카,연도대륙,상용,339.0,250.0,35.6
202307,아메리카,연도대륙,공용,3957.0,2742.0,44.3
202307,아메리카,연도대륙,유학연수,467.0,207.0,125.6
202307,아메리카,연도대륙,기타,22011.0,17017.0,29.3
202307,아메리카,연도대륙,전체,134437.0,65303.0,105.9
202307,아메리카,미국,관광,83754.0,37516.0,123.2
202307,아메리카,미국,상용,252.0,191.0,31.9
202307,아메리카,미국,공용,3857.0,2691.0,43.3
202307,아메리카,미국,유학연수,241.0,106.0,127.4
202307,아메리카,미국,기타,16719.0,13438.0,24.4
202307,아메리카,미국,전체,104823.0,53942.0,94.3
202307,아메리카,캐나다,관광,14550.0,5744.0,153.3
202307,아메리카,캐나다,상용,27.0,19.0,42.1
202307,아메리카,캐나다,공용,35.0,14.0,150.0
202307,아메리카,캐나다,유학연수,40.0,26.0,53.8
202307,아메리카,캐나다,기타,3691.0,3068.0,20.3
202307,아메리카,캐나다,전체,18343.0,8871.0,106.8
202307,아메리카,브라질,관광,2423.0,494.0,390.5
202307,아메리카,브라질,상용,37.0,23.0,60.9
202307,아메리카,브라질,공용,18.0,11.0,63.6
202307,아메리카,브라질,유학연수,34.0,13.0,161.5
202307,아메리카,브라질,기타,422.0,198.0,113.1
202307,아메리카,브라질,전체,2934.0,739.0,297.0
202307,아메리카,멕시코,관광,2555.0,497.0,414.1
202307,아메리카,멕시코,상용,4.0,4.0,0.0
202307,아메리카,멕시코,공용,11.0,5.0,120.0
202307,아메리카,멕시코,유학연수,63.0,31.0,103.2
202307,아메리카,멕시코,기타,226.0,108.0,109.3
202307,아메리카,멕시코,전체,2859.0,645.0,343.3
202307,아메리카,기타,관광,4381.0,836.0,424.0
202307,아메리카,기타,상용,19.0,13.0,46.2
202307,아메리카,기타,공용,36.0,21.0,71.4
202307,아메리카,기타,유학연수,89.0,31.0,187.1
202307,아메리카,기타,기타,953.0,205.0,364.9
202307,아메리카,기타,전체,5478.0,1106.0,395.3
202307,유럽,연도대륙,관광,81975.0,26745.0,206.5
202307,유럽,연도대륙,상용,673.0,407.0,65.4
202307,유럽,연도대륙,공용,201.0,116.0,73.3
202307,유럽,연도대륙,유학연수,1140.0,549.0,107.7
202307,유럽,연도대륙,기타,15421.0,10965.0,40.6
202307,유럽,연도대륙,전체,99410.0,38782.0,156.3
202307,유럽,러시아,관광,9687.0,2876.0,236.8
202307,유럽,러시아,상용,75.0,26.0,188.5
202307,유럽,러시아,공용,14.0,13.0,7.7
202307,유럽,러시아,유학연수,154.0,61.0,152.5
202307,유럽,러시아,기타,5687.0,2665.0,113.4
202307,유럽,러시아,전체,15617.0,5641.0,176.8
202307,유럽,영국,관광,12904.0,3606.0,257.8
202307,유럽,영국,상용,89.0,55.0,61.8
202307,유럽,영국,공용,17.0,12.0,41.7
202307,유럽,영국,유학연수,49.0,17.0,188.2
202307,유럽,영국,기타,1177.0,752.0,56.5
202307,유럽,영국,전체,14236.0,4442.0,220.5
202307,유럽,독일,관광,9806.0,4116.0,138.2
202307,유럽,독일,상용,147.0,89.0,65.2
202307,유럽,독일,공용,23.0,14.0,64.3
202307,유럽,독일,유학연수,195.0,108.0,80.6
202307,유럽,독일,기타,1439.0,1766.0,-18.5
202307,유럽,독일,전체,11610.0,6093.0,90.5
202307,유럽,프랑스,관광,10844.0,4719.0,129.8
202307,유럽,프랑스,상용,109.0,78.0,39.7
202307,유럽,프랑스,공용,41.0,21.0,95.2
202307,유럽,프랑스,유학연수,284.0,127.0,123.6
202307,유럽,프랑스,기타,1165.0,1002.0,16.3
202307,유럽,프랑스,전체,12443.0,5947.0,109.2
202307,유럽,이탈리아,관광,3229.0,1251.0,158.1
202307,유럽,이탈리아,상용,34.0,18.0,88.9
202307,유럽,이탈리아,공용,10.0,4.0,150.0
202307,유럽,이탈리아,유학연수,35.0,21.0,66.7
202307,유럽,이탈리아,기타,666.0,287.0,132.1
202307,유럽,이탈리아,전체,3974.0,1581.0,151.4
202307,유럽,네덜란드,관광,5688.0,1793.0,217.2
202307,유럽,네덜란드,상용,16.0,12.0,33.3
202307,유럽,네덜란드,공용,12.0,2.0,500.0
202307,유럽,네덜란드,유학연수,55.0,38.0,44.7
202307,유럽,네덜란드,기타,1081.0,1009.0,7.1
202307,유럽,네덜란드,전체,6852.0,2854.0,140.1
202307,유럽,우크라이나,관광,456.0,513.0,-11.1
202307,유럽,우크라이나,상용,31.0,11.0,181.8
202307,유럽,우크라이나,공용,6.0,0.0,0
202307,유럽,우크라이나,유학연수,8.0,7.0,14.3
202307,유럽,우크라이나,기타,806.0,695.0,16.0
202307,유럽,우크라이나,전체,1307.0,1226.0,6.6
202307,유럽,스페인,관광,3250.0,1080.0,200.9
202307,유럽,스페인,상용,11.0,9.0,22.2
202307,유럽,스페인,공용,12.0,6.0,100.0
202307,유럽,스페인,유학연수,60.0,20.0,200.0
202307,유럽,스페인,기타,277.0,210.0,31.9
202307,유럽,스페인,전체,3610.0,1325.0,172.5
202307,유럽,루마니아,관광,598.0,293.0,104.1
202307,유럽,루마니아,상용,9.0,6.0,50.0
202307,유럽,루마니아,공용,3.0,4.0,-25.0
202307,유럽,루마니아,유학연수,8.0,7.0,14.3
202307,유럽,루마니아,기타,284.0,195.0,45.6
202307,유럽,루마니아,전체,902.0,505.0,78.6
